gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
MTFMT	-0.057559681801311	0.824693074820735	0.94621160456417	-0.0024345726848282	0.992676854452226	0.998236115892821						0.866166163886073	0.25213261337738	-1.39227501105743	0.0375916467349194	-0.526108847171358	0.530240155469403	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF680	-0.0344856329656595	0.825018382850909	0.94621160456417	0.019951871401118	0.89737087332992	0.96776728096193													False	False	False	False	False	False	False		0	insufficient_or_context_specific
HS3ST3A1	0.123494937432477	0.825036149200582	0.94621160456417	0.423560297924809	0.452770873480055	0.76491545430188		0.431731279494957			1.0	-0.0971788794344041	0.828275929397972	-0.254205594692156	0.42023130444069	-0.35138447412656	0.298754480956859	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
RSPRY1	0.0318599811511992	0.825077373512572	0.94621160456417	-0.005266175572289	0.97069147802279	0.992040338141303						0.283810925580117	0.233629641079493	-0.166404962866606	0.415899574998601	0.117405962713511	0.610519401148144	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
IQCK	0.0491253553415131	0.825462527321115	0.94621160456417	-0.29735585727248	0.16637154382511	0.54636104500949						0.631276467994992	0.567755911976946	-0.608239788246927	0.434091539512716	0.0230366797480653	0.985414304713263	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
A2ML1-AS1	-0.0963449885470385	0.825588185097693	0.94621160456417	-0.165101761183523	0.704588114341821	0.89229234871308													False	False	False	False	False	False	False		0	insufficient_or_context_specific
SLC35E2B	-0.0503876264329442	0.825609151325927	0.94621160456417	-0.263773727067613	0.234699381956706	0.603430771105967		0.25153951472125			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
TBP	0.0514614178733822	0.825673732210387	0.94621160456417	-0.0646829763541341	0.77714670516686	0.922929913000972						-0.0955857043963852	0.83289069999139	-0.466025471498295	0.147182631570478	-0.56161117589468	0.110968887064212	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ADGRA2	-0.0866664819375868	0.825757993219653	0.94621160456417	0.178256694559976	0.648562635165385	0.86855377695836		0.330310172693869			1.0	0.681133027476357	0.0194526316654516	-0.574045061223394	0.0291264086024063	0.107087966252963	0.697358253233047	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
IK	-0.0815411767460468	0.82576186062268	0.94621160456417	-0.190970961540049	0.598314096728382	0.842680747516785						-0.159601423527772	0.590069725185064	0.178107679873	0.455387083192946	0.018506256345228	0.949455220911707	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC012414.5	0.0874449674808266	0.825918075561871	0.946287904696932	0.115954005102432	0.771940059010748	0.920816082141619													True	False	False	False	False	False	False		0	insufficient_or_context_specific
SAA4	-0.0997685099869804	0.826068941199115	0.946356623970145	-0.0829803393075001	0.855290978465366	0.955572714353157						-1.80181749160033	0.0002635483033429	1.758541264772	0.0007205935999067	-0.0432762268283232	0.903598804475437	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ABRAXAS1	0.0569786242901105	0.826230833189144	0.946356623970145	0.182357111408468	0.476932893712843	0.778277819446707						-0.302580996678628	0.59453779259082	-0.333860675338007	0.463530534137655	-0.636441672016635	0.195930967663878	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
EAF1	0.075947943676707	0.826292699943685	0.946356623970145	-0.0506584845634487	0.888981768794732	0.964276699808303		0.9098452097243341			1.0	-0.0870945192444166	0.809937727594474	0.161241973644007	0.534688835450744	0.0741474543995907	0.808357610526879	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
OTOGL	-0.117607533114435	0.826470182715355	0.946356623970145	-0.41282135622015	0.434927666917616	0.75243712029294													False	False	False	False	False	False	False		0	insufficient_or_context_specific
FGG	0.086066481359538	0.826563620041648	0.946356623970145	0.531797343468116	0.165006551866568	0.545094551255265						-1.69222184967138	0.0016707522874818	1.16382037966112	0.0097435430573592	-0.528401470010259	0.173807826872228	reversed	True	False	False	False	False	False	False		0	cross_species_direction_conflict
POMZP3	0.0614726231213712	0.826568538108996	0.946356623970145	0.137471732456951	0.630034520287996	0.85897526668397													True	False	False	False	False	False	False		0	insufficient_or_context_specific
RBM23	-0.0484694730471038	0.826672905908141	0.946356623970145	-0.368954789976682	0.105293933562105	0.482830329046451													False	False	False	False	False	False	False		0	insufficient_or_context_specific
UBOX5	0.0529581327046842	0.826771840553847	0.946356623970145	-0.0790087126300276	0.74888577540897	0.910671976140056													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF337-AS1	-0.0651176010772309	0.82686032163383	0.946356623970145	-0.380256081578593	0.205941410848705	0.578776160707106													False	False	False	False	False	False	False		0	insufficient_or_context_specific
PIK3CB	0.0376376473612032	0.826874394404678	0.946356623970145	0.102520118677876	0.55538913830644	0.820341147487324		0.253039051540321			1.0	-0.186116737279121	0.695875097989831	0.0412697447025621	0.919281653149987	-0.144846992576559	0.732755111122619	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
SND1	0.0471319927214329	0.827058682641876	0.946383696383553	0.277187332334691	0.182535567598206	0.564667601143233			0.203087797525357	0.0817119558856647	2.0	-0.466686010451191	0.093386927305217	-0.0801150427369566	0.760575555362796	-0.546801053188148	0.0453556943546137	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
AL162586.1	-0.0823830174055836	0.827081813879177	0.946383696383553	0.0558893052871209	0.881470580259756	0.962618478946739													False	False	False	False	False	False	False		0	insufficient_or_context_specific
VPS4B	-0.0408569007949855	0.827273622355243	0.946383696383553	0.0127691633550161	0.945154615215563	0.985282625142764						-0.130208035880128	0.754402743944709	-0.0300748963746501	0.931942990277106	-0.160282932254778	0.647294767125471	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC004918.1	-0.0641946624069378	0.827323526527495	0.946383696383553	0.104667012569026	0.723907236420294	0.902378599287888													False	False	False	False	False	False	False		0	insufficient_or_context_specific
PDLIM7	0.0877715974720764	0.827346232015552	0.946383696383553	-0.0236085723172829	0.953049091025044	0.987149466215884		0.344804591423282	0.155047158435843	0.0922477713297583	3.0	0.729837935581682	0.122275635563243	-1.40487347511144	0.0068126806499036	-0.67503553952976	0.130212706439522	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ANKMY1	0.0470502974448979	0.82761948426721	0.946593707604074	0.172658803715483	0.41617781639238	0.737620511242362	0.313149634905591				1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
STX18	0.038522264026612	0.827728437779318	0.946615776221191	0.125401323739997	0.473333407490879	0.776002191970296						-0.384495666719987	0.176046001729535	-0.0630302030275097	0.816189405784231	-0.447525869747497	0.0967652763085884	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
GSDMB	-0.066921801669408	0.827831760680436	0.946631401414929	-0.0796830401586095	0.795628496807626	0.928705441354941													False	False	False	False	False	False	False		0	insufficient_or_context_specific
TGFB1I1	0.0685710327621407	0.828643961591259	0.947127722307772	-0.298835506959726	0.33691060172471	0.685057785656405				0.007990171540405929	1.0	0.832765851433696	0.0697619153098527	-0.692360223941146	0.0821757450519655	0.14040562749255	0.766676941718105	reversed	False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZNF549	-0.0638640195249972	0.828695151178225	0.947127722307772	-0.111301104639585	0.706182226776123	0.892947759038953													False	False	False	False	False	False	False		0	insufficient_or_context_specific
AASS	0.114037955187265	0.828878191665812	0.947212463211132	-0.33566152459654	0.518059609336416	0.800840369846825						-0.906957587732224	0.136069358034473	1.28785997145959	0.0261109460082666	0.380902383727368	0.488574273351361	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
LINC00476	-0.0549999917892196	0.829136397001151	0.947343365800488	-0.246082658508422	0.321881858850222	0.672877524535327													False	False	False	False	False	False	False		0	insufficient_or_context_specific
LONP2	-0.0359921020402155	0.829230847160846	0.947343365800488	-0.0090066828520113	0.957043346843345	0.987656798648419						-0.402287303929591	0.306828401090083	0.913697698243551	0.0180336972888686	0.51141039431396	0.152502156828522	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
PPP1R8	-0.0542239221651279	0.829408359347699	0.947343365800488	-0.185023321668348	0.456096680346516	0.767060408474954						-0.0070031309871451	0.988784489626864	0.035492347967589	0.921435776301235	0.0284892169804438	0.94210715445504	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC022893.1	-0.0472676997211338	0.829466624721679	0.947343365800488	-0.0672831635485405	0.759611514372182	0.915406319729464													False	False	False	False	False	False	False		0	insufficient_or_context_specific
HP1BP3	0.0367720639287709	0.829579196664693	0.947343365800488	-0.0547035673863039	0.74882300651844	0.910671976140056	0.574382732267844				1.0	-0.0327838581185133	0.926036002722158	-0.0596655893977053	0.818458221583827	-0.0924494475162186	0.73451322748853	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
MKNK1	0.0402227533672537	0.829600047234592	0.947343365800488	0.0003382423516251	0.998464519297592	0.999257679999277						-0.126304276421314	0.777386064339247	-0.552551079283982	0.102669069808065	-0.678855355705296	0.0695856135977798	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
MCMBP	0.0575949869494218	0.829710561049168	0.947343365800488	-0.0515277665023202	0.84561036749976	0.951604589646394	0.161793488373775				1.0	-0.516847649915409	0.0297321086136799	0.245262945976509	0.221306890614896	-0.2715847039389	0.196286811450474	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
EXOSC7	0.0769948830938668	0.829913205960294	0.947390862776809	0.276584046162395	0.440242071160654	0.756769095948255						-0.228327128408291	0.396071740154278	-0.149702673313742	0.515930300530224	-0.378029801722033	0.12263697199252	partial_or_other	True	False	False	False	False	False	False		0	cross_species_direction_conflict
LMO4	0.0544144300112203	0.830004782929843	0.947390862776809	-0.157596677781275	0.516518331362713	0.799736111237355	0.0677694472125188				1.0	-0.144402084032885	0.699390389220857	-0.145938771768131	0.626366748458206	-0.290340855801017	0.343744562407399	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
XPO1	-0.0353779972206953	0.830057427343274	0.947390862776809	0.0963784693410209	0.557490148874097	0.821146901759586	0.01923514644563	0.5185276723498561			2.0	0.0811469757248064	0.832591131318639	-0.174721479695988	0.524294819378626	-0.0935745039711813	0.768605722344055	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
BAIAP3	-0.10969390516748	0.830191818254471	0.947390862776809	-0.0444109773292379	0.935594557340304	0.981714106181567													False	False	False	False	False	False	False		0	insufficient_or_context_specific
PTPN14	-0.0458076076257742	0.8304530580661	0.947473890972756	0.117301731123653	0.584565772977028	0.83427397074951						0.0272161445050927	0.948978490920634	-0.126001892591656	0.661208120838912	-0.0987857480865634	0.766676941718105	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
CUBN	-0.0743496195581894	0.83072625734363	0.947519797193681	0.0957558194251144	0.785341387286545	0.925715570723606		0.6703091162797951			1.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
ZFYVE27	-0.043282073478915	0.830839867804851	0.947519797193681	0.022816602483879	0.909375648003666	0.971583494396145						-0.104640238011761	0.727190108818436	-0.438636376892392	0.0668306776535532	-0.543276614904153	0.0396757426500509	partial_or_other	False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC087762.1	-0.0980390947866757	0.830966393133823	0.947519797193681	-0.374775543294894	0.407318269109375	0.734118519162987													False	False	False	False	False	False	False		0	insufficient_or_context_specific
ARHGEF28	-0.069650883148271	0.830994087524528	0.947519797193681	-0.195345939352871	0.554308783941901	0.819814244898102	0.753010130385015	0.831005669699954			2.0								False	False	False	False	False	False	False		0	insufficient_or_context_specific
AC096711.2	0.0635924006698226	0.8310317599937	0.947519797193681	0.214391568750681	0.48617525220895	0.782071323676502				0.0312760071088312	1.0								True	False	False	False	False	False	False		0	insufficient_or_context_specific
